date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:57	64917/64917	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:57:55%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/cZ.4M.js	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q_/a.9T.48/v5/js/m/RD/cZ.4M.html	(from https://cdns.klimg.com/a.kapanlagi.com/v5/js/m/1.18o/entertainment.js)
12:02:58	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:57:58%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/linkid.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/linkid.3b.delayed	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/linkid.js)
12:03:02	64973/64973	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:58:01%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/POST	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
12:03:03	1322/1322	---M--	200	added ('OK')	image/png	etag:%221589239333.5361795-1322-854066726%22	https://cdns.klimg.com/kapanlagi.com/v5/m/i/assets/img/new_tag_menulist3.png	Z:/home/error/Documents/lirik/lirik/cdns.klimg.com/kapanlagi.com/v5/m/i/assets/img/new_tag_menulist3.png	(from https://a.kapanlagi.com/v5/m/css/n_m_menu_newlist.css?d2)
12:03:03	404/404	---M--	200	added ('OK')	image/gif	etag:%221576089661.4003835-404-827065777%22	https://cdns.klimg.com/kapanlagi.com/v5/i/channel/entertainment/v7/ajaxloader-horizontal-small-orange.gif	Z:/home/error/Documents/lirik/lirik/cdns.klimg.com/kapanlagi.com/v5/i/channel/entertainment/v7/ajaxloader-horizontal-small-orange.gif	(from https://a.kapanlagi.com/v5/css/m2/pageloader.css)
12:03:19	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:02:59%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/linkid.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mgaa2df.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/linkid.js)
12:03:38	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:02:38%20GMT	https://beacon.krxd.net/event.gif?event_id=M361oCpv&event_type=registration&cat=	Z:/home/error/Documents/lirik/lirik/beacon.krxd.net/eventf42f.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/)
12:03:42	64782/64782	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:58:40%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://linkid.js	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q_/linkid.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://)
12:03:43	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:58:43%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/4q:/mo.a9.48/gh/mo.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/4q_/mo.a9.48/gh/mo.41.delayed	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://mO.a9.48/gH/mO.js)
12:03:45	64834/64834	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:58:43%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://mO.a9.48/gH/linkid.js	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q_/mO.a9.48/gH/linkid.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://mO.a9.48/gH/mO.js)
12:03:48	65038/65038	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:58:46%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://4R.RR.48/RW/4n/1J/linkid.js	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q_/4R.RR.48/RW/4n/1J/linkid.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://4R.RR.48/RW/4n/1J/?1D={{1D}}&RV={{rs}}&6A={{6A}})
12:03:50	64985/64985	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:58:48%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/sK/linkid.js	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/sK/linkid.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/sK/)
12:03:51	65003/65003	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:58:50%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/aw/linkid.js	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/aw/linkid.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/aw/)
12:03:53	64904/64904	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:58:51%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/MU/linkid.js	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q_/a.9T.48/MU/linkid.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/MU/)
12:03:53	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:58:53%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/4q:/a.9t.48/v5/js/m/rd/cz.4m.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/4q_/a.9t.48/v5/js/m/rd/cz.4m.js	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/cZ.4M.js)
12:03:55	64971/64971	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20May%202020%2004:58:53%20GMT	https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/linkid.js	Z:/home/error/Documents/lirik/lirik/m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q_/a.9T.48/v5/js/m/RD/linkid.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/cZ.4M.js)
12:03:57	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20May%202020%2005:03:56%20GMT	https://d.kapanlaginetwork.com/robots.txt		(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/linkid.js)
12:03:58	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:58:58%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/4q:/linkid.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/4q_/linkid.4b.delayed	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://linkid.js)
12:04:00	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:58:59%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/4q:/mo.a9.48/gh/linkid.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/4q_/mo.a9.48/gh/linkid.js	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://mO.a9.48/gH/linkid.js)
12:04:05	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:03:45%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://mO.a9.48/gH/mO.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga2199.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://mO.a9.48/gH/mO.js)
12:04:07	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:59:06%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/4q:/4r.rr.48/rw/4n/1j/linkid.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/4q_/4r.rr.48/rw/4n/1j/linkid.4f.delayed	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://4R.RR.48/RW/4n/1J/linkid.js)
12:04:21	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:03:55%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/cZ.4M.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga3be5.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/cZ.4M.js)
12:04:21	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:03:59%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://linkid.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga9c27.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://linkid.js)
12:04:21	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:04:00%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://mO.a9.48/gH/linkid.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga07d3.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://mO.a9.48/gH/linkid.js)
12:04:23	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:59:22%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/sk/linkid.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/sk/linkid.51.delayed	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/sK/linkid.js)
12:04:25	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:59:24%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/aw/linkid.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/aw/linkid.js	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/aw/linkid.js)
12:04:26	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:59:26%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/4q:/a.9t.48/mu/linkid.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/4q_/a.9t.48/mu/linkid.js	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/MU/linkid.js)
12:04:27	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:04:07%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://4R.RR.48/RW/4n/1J/linkid.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga685f.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://4R.RR.48/RW/4n/1J/linkid.js)
12:04:29	904/904	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2012%20May%202020%2004:59:28%20GMT	https://lirik.kapanlagi.com/artis/gwen-stefani/ache/4q:/a.9t.48/v5/js/m/rd/linkid.js	Z:/home/error/Documents/lirik/lirik/lirik.kapanlagi.com/artis/gwen-stefani/ache/4q_/a.9t.48/v5/js/m/rd/linkid.57.delayed	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/linkid.js)
12:04:44	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:04:24%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/sK/linkid.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga4246.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/sK/linkid.js)
12:04:45	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:04:25%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/aw/linkid.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga95e5.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/aw/linkid.js)
12:04:47	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:04:27%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/MU/linkid.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga0af5.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/MU/linkid.js)
12:04:50	0/-1	---M--	204	error ('No%20Content')	text/html	date:Tue,%2012%20May%202020%2005:04:29%20GMT	https://d.kapanlaginetwork.com/mga.html?https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/linkid.js	Z:/home/error/Documents/lirik/lirik/d.kapanlaginetwork.com/mga7ee2.html	(from https://m.kapanlagi.com/lirik/artis/gwen-stefani/ache/4Q://a.9T.48/v5/js/m/RD/linkid.js)
